sessionId	categorys	items
86921	2,2,2,0,0,0,0,0,0,0,0,0	3935,4494,3889,492,2067,26,52,51,1666,1237,131,3218
86922	2,2	3806,3806
86924	1,1,1,1,1,1	3273,3271,3270,3578,3273,3697
86928	0,0	188,74
86929	5,5,5,5,5	4181,3159,1659,4211,1659
86930	10,10	2776,1845
86931	8,8	1390,1391
86932	2,2,2,2	442,286,442,854
86937	2,2,2	17,48,17
86940	4,4	488,4883
86941	5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5	5384,1892,1893,1894,2835,1895,2835,1894,1893,1892,5384,1896,1895,2835,1894,1893,1892,5384
86948	2,2	1939,1940
86950	2,2	2379,1780
86954	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	366,520,18,852,366,852,17,47,2323,366,852,366,852,366,852
86958	2,2,2	3933,5231,4388
86959	0,1,1	63,137,3490
86961	0,0,0	181,3242,182
86966	8,8	59,3339
86968	8,8	2083,2084
86969	0,0,0	181,182,3242
86986	2,2,2,2,2,2,2,2,2,2,2,2,2	41,344,23,41,348,344,24,39,24,348,344,23,1094
86989	2,2,2,2,2	40,948,663,3243,594
86991	2,2,2	2549,587,588
86992	2,6	2455,2028
86993	0,0,0,0,0,0	4224,313,2255,313,314,27
86996	2,2	4366,360
87000	5,5	724,342
87002	2,7	180,3265
87004	0,0	2601,3752
87006	2,8,8,8,2	291,4512,896,4512,291
87008	7,7	4497,4498
87009	7,7,7	5263,4856,5263
87013	0,0,0,3	2489,2862,2863,944
87017	2,2,2,0,0,0	693,1272,1092,978,1271,3029
87019	5,0,1,0	1181,681,522,681
87022	2,2	1771,109
87027	6,6	2053,2028
87030	2,2,2	2753,4510,2753
87032	1,1,1	2921,585,3581
87039	2,2,2	5055,2022,5055
87055	0,0	1041,288
87061	0,0	1824,738
87068	1,1	775,2638
87069	2,2	429,428
87073	2,2	2145,1123
87078	0,0,0,0	1351,80,3450,1261
87079	6,6	5118,3311
87082	4,4	2156,4883
87088	8,8,2	2424,4779,1951
87090	2,2,2,2	2686,718,719,2260
87094	6,6,6,6,6,6,6,6	1364,1363,1364,1365,3219,1365,1364,1365
87100	6,6	1410,1008
87101	6,6,6	1008,1221,1008
87103	0,0,1,0	232,1817,395,130
87105	0,0,0,0	1229,4601,1229,4601
87106	1,0,0,0,0	4932,1647,3139,1647,3139
87109	2,2,2	107,145,493
87110	2,2,2	310,161,310
87113	1,1,1,1,1	36,521,34,521,36
87115	0,0,0,0,0,0,0,1,1,1	52,3242,512,3218,1484,182,399,3263,2545,3264
87121	0,0	396,553
87122	6,6,6,6	2852,2787,589,2415
87128	1,1,1	4157,773,3099
87129	2,2	309,308
87130	0,0,0,0	3390,3404,129,128
87134	6,6	1988,3881
87135	0,0,0	1651,183,199
87136	5,5	4744,4493
87144	2,2,2,2	999,254,253,254
87146	2,2	5111,1546
87147	0,0,0,0,0,0,0,2	516,544,3985,950,1425,781,74,4608
87152	1,1,1,1,1,1,1	2908,2908,2547,3397,2547,581,3397
87159	2,2,2,2	3163,5147,2626,3163
87160	5,5	3649,1478
87161	5,5	1478,3476
87165	2,2,2	17,19,367
87169	2,2,2,2	4679,1020,1953,2770
87173	2,2	1192,4592
87174	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	4592,2369,2590,3325,3630,3699,4591,4592,1192,4261,1726,3479,818,819,963,4461,4524,1727,3632,4033
87176	6,6,6	1007,1410,1007
87178	5,5	3622,1197
87181	6,6,6,6	2636,3612,1300,4040
87184	2,2	540,542
87186	0,0	74,785
87188	0,0,2	946,1245,3388
87192	4,4,4,4	141,143,144,3107
87193	0,0	1255,400
87200	1,1,1,0	5100,3539,2718,3205
87201	0,0	492,1817
87204	3,3	3587,3586
87207	2,2	1477,1622
87211	2,2	235,878
87212	6,6,6	1007,709,3312
87217	2,2,2,2	355,173,355,355
87220	2,2,2,2,2	1414,542,2322,1100,4478
87221	2,2,2	904,4934,4934
87223	4,4	509,510
87227	6,6	2044,2497
87228	2,2	1045,1501
87230	2,2,2,10,2,2,2,2,2,6,6,6,6,6,1,1,1	3361,3129,3925,750,345,348,344,24,344,2949,2948,2949,4761,4652,524,35,521
87231	2,2	870,1639
87232	2,3,0	2650,4446,4974
87244	0,2,2,5	74,1371,4127,16
87254	2,2,2	2643,3259,2643
87255	1,1,1,1	1040,2782,1712,4117
87260	2,2,2,2,2,2,2,2	352,2364,353,391,352,2364,352,2364
87264	0,8,8	1156,2302,943
87266	1,1,1,1,1	2535,609,994,609,610
87267	2,2,2	999,1552,1355
87276	0,0,0,0	188,199,116,74
87277	7,7,7,5,7,7,7	1831,3971,3930,1458,5272,5273,5274
87279	2,2	2176,2963
87280	2,2,2	2740,2563,2420
87281	2,2	352,353
87282	0,0,0,0,2,2,2,2,5,5	80,3450,3234,323,1251,306,305,2176,556,1412
87285	6,6	3035,3894
87289	1,1,1	101,2951,2570
87292	0,0,2,2,2,7,4,4	1269,1982,673,4168,1537,1114,509,510
87295	5,5,5,5	560,559,1172,383
87303	0,1,1,0,0,1,1	3242,3271,3578,3242,2532,3653,3832
87305	5,5	557,1077
87307	1,1	359,3572
87308	2,2,2,2,2,2	241,248,507,248,240,3
87310	5,5,5,5,5	5061,226,2655,2050,383
87312	6,6	709,1452
87315	1,1,1	794,755,794
87317	5,5	1479,1478
87318	7,7	2956,2958
87323	2,2	243,237
87325	0,0,0	1406,3210,1406
87326	0,0	682,1573
87327	2,2	4931,3467
87332	12,12	1604,1614
87339	0,1,1,1,1,1	396,2782,4114,4115,521,213
87345	4,4	5343,5343
87347	2,2	180,2138
87358	2,2,5,2,2	4388,2589,3394,2769,3372
87359	0,1	129,3565
87361	2,2,2,2,2	541,1989,542,2032,541
87362	0,0,0	74,73,754
87363	0,0,0,0,0	74,73,74,73,74
87364	0,0,0,0,0,0	74,26,74,73,74,73
87365	0,0	74,73
87366	2,2	2377,2445
87367	3,3,3,3,3	3816,3822,3816,3822,3279
87369	4,4	4325,4797
87376	4,4	370,703
87379	5,5,5	1734,1079,2665
87382	9,9	5280,1718
87384	0,0,0,5	462,463,29,724
87391	0,0	839,800
87392	0,0,0,0,0,0	3376,3494,171,122,1666,50
87398	0,0	2091,3494
87399	2,2,2	1970,4840,1970
87400	0,0	682,661
87402	5,5,5,5,5,5	939,2668,3977,2668,939,2668
87403	2,2	3325,1133
87405	0,0,0,0	5098,2725,3210,492
87407	6,6	605,5200
87416	1,6,1,1	4666,4576,4666,4803
87417	0,0,0	73,74,73
87418	8,0,2,2,6	1791,31,1092,1094,569
87423	8,8,8,8	2134,2268,1485,2268
87424	3,4	4384,5077
87427	2,2,8,8,8,8,8	1133,3893,4016,3559,1183,4557,4113
87430	5,5	388,2656
87434	5,5,5	228,1172,1299
87435	0,0,0,0,0	52,132,155,501,52
87436	2,2	161,4737
87437	2,0,0,0,0,0,0	168,800,839,32,463,3985,3983
87438	5,5,5	382,384,382
87439	2,2	87,1439
87442	0,0,0	3437,125,4081
87443	2,2,2	353,352,391
87447	5,5,5,5,5,5	388,100,3674,2728,592,1732
87448	5,5	2558,496
87456	2,2	3598,1582
87457	0,0	573,2091
87460	8,8,8,8,8,8	1542,1302,1303,1302,1303,1302
87461	2,2,2	4854,4030,3571
87462	0,0	3408,3354
87464	4,4,4,4	579,578,579,1282
87470	2,2,2,2,2,2,2,2,2	762,1268,4650,4944,4945,5163,762,1268,2735
87471	2,2,2,2	301,759,762,1268
87472	4,4,2	4458,4459,2379
87473	0,0,0,0	157,155,156,3693
87479	2,2	1444,2226
87490	5,5	555,556
87492	0,0	785,3592
87498	0,0,0,0	4028,26,3186,3185
87501	2,2	2534,2145
87505	0,0	169,122
87510	0,0,8,8,8,2,2,2,2,2,2,2,2	3059,4716,5014,1184,4701,2568,2775,3598,4245,1140,5282,1963,2979
87514	6,6	86,327
87516	2,2	2323,1954
87522	1,0	1398,1244
87523	2,2,2	291,1636,291
87525	5,5,5	1185,1076,1285
87526	4,10	1242,2783
87528	2,2,2,2,2,2,2,2,2,2,2,2,2	493,189,493,189,1440,1670,189,493,2089,262,1360,87,493
87530	0,0,0,6	315,74,194,2144
87531	2,2	693,252
87532	5,5	2398,679
87537	7,0,7	4698,2088,3770
87538	5,2,2	5161,1567,297
87540	8,8,8	2793,4642,5042
87541	2,2,2	1623,702,1623
87549	2,2	258,2092
87554	5,5	1338,4410
87555	4,4	2099,303
87557	8,6,6,6,6,6,6,6,6,6,1	1544,5206,2198,2199,4242,1851,4242,2199,2200,2199,4089
87558	0,0,0	1405,3029,682
87560	2,1	160,3272
87565	1,1	3561,3272
87566	8,2	1542,1881
87567	2,2,2,2,2	790,2550,2549,790,2550
87570	0,0	3092,1817
87571	0,0,0	188,199,439
87577	0,0,0	2859,1850,3480
87581	1,1	1929,1925
87583	2,6,6,2,2,2,5,5,5,5	1952,4769,3790,4944,2760,1298,591,100,2558,3004
87587	6,6,6	1470,5118,1470
87589	4,4,5,5,5,5,5,5	2953,2110,558,1076,558,827,827,827
87591	0,0	199,785
87592	0,0,0	3210,1406,1778
87595	6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,312,4686,568,2406,968,1118,3771,4714,3417,2167,800,969,407,463,462,315,192,527,529,840,5070,1119,1866,1560,1865,972,2480,3794,2332,973,517,81,1938,81
87597	5,5	4228,4806
87598	0,0,0	543,950,3560
87599	0,0,0,0,0,2,2	3046,2805,2947,3600,408,3243,693
87603	0,0	181,287
87606	2,2	252,251
87607	2,2	2561,1595
87608	4,4,4	1797,2111,3852
87610	8,8	4122,3353
87616	2,2,2,2,2,2,2,2	442,237,1407,2077,1782,442,286,854
87617	2,2,2	442,286,442
87621	8,8	2722,2832
87624	0,0,0,0	1406,3210,1406,3210
87625	2,2	2429,3543
87627	1,1	5292,5293
87633	5,5,5,5,5	2505,1756,2680,2284,2505
87637	5,5	5137,197
87639	5,5,5,5,5,5	5128,5066,90,92,5000,91
87642	8,8	687,822
87646	0,0	785,73
87647	2,2,2,2,2,2	87,189,2867,435,552,1440
87650	6,6,6	2196,2586,2196
87652	1,1,1,1,1,1,1,0,0,0,0,1	3271,3264,3263,2545,3877,3807,3264,130,52,51,3354,3264
87653	5,5,5	5322,1802,3240
87655	0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1	3218,1261,3450,3231,80,3313,3273,3871,3434,3703,3434,3871,3273,3460,3234,3314,3697,3434
87660	5,5,5,5	1076,1172,1736,1660
87661	0,0	3494,3493
87664	1,1,1,1	610,996,4795,4038
87666	0,3	315,3280
87668	2,2,2	3176,3175,3175
87673	5,5,5	1076,558,1076
87674	5,5,5	3650,1587,1478
87677	8,8,8,8	1302,3172,5324,3378
87684	6,2,2,2,2,2,2,2,2,2,2,6	1904,1759,1371,3923,3576,3805,2770,1020,3676,3677,3920,3707
87686	0,2	1229,4944
87688	8,8	1183,4289
87691	5,5	1311,5207
87692	2,2	94,1989
87694	2,2	291,1635
87696	2,2,2,2,2,2,2,2	3709,3017,3080,3708,2967,4443,4414,1794
87701	2,2,2	1045,843,1046
87704	1,1,4,4	919,2258,3692,655
87709	5,5,5,5,5	1735,2617,3005,2690,1660
87713	1,1	2921,214
87714	0,0,0	157,156,50
87715	6,6,4,4,3,0,0	1933,4490,4553,4548,4871,315,1057
87719	1,1	4039,2506
87720	6,6	705,706
87726	8,8,8	5042,4642,365
87727	0,0,0,0	156,401,1164,155
87728	0,0,0,0,0	3321,156,157,3321,3910
87734	0,0	2489,530
87744	5,5	1916,2631
87754	5,5,5,5	4313,1193,4314,4315
87757	5,8,8	808,163,2896
87760	6,6	2321,4672
87761	4,2,2,2,2	1206,765,2563,765,770
87762	2,2	345,24
87765	5,5,5,5	5061,1750,1469,5061
87767	5,6,6	2181,4094,2280
87770	0,0,0	2214,132,50
87775	0,0,0,0,3	3038,1229,315,172,3267
87779	2,2,2,2,2	1414,3163,1965,2074,4945
87790	5,5,5,5	5161,2136,373,671
87801	2,2,2,2,2,2,2,2,0,0,0,0	3676,1546,3276,2137,838,2137,837,2803,715,977,290,2122
87804	5,5,5,5,5,5	4526,5267,4997,5267,4526,5267
87811	0,0	971,516
87812	0,0	27,710
87813	0,0	116,30
87818	2,2	47,19
87819	5,5	2136,2681
87821	0,0,0,0,0,0	31,397,800,3771,1042,840
87822	0,0,0	945,946,1244
87824	8,1	1445,2063
87826	2,2,2,2,2	1251,4508,1369,4890,3129
87828	2,1	2237,3044
87829	5,5	3303,941
87830	5,5	389,389
87837	2,2,2,2,2	999,1887,2466,1001,836
87839	1,1	5006,5053
87840	0,0,0,0,0	715,1425,2583,2584,4503
87846	0,0,0	1420,3290,2959
87847	0,0,0,0	889,1244,3290,1949
87850	1,1,1,1	149,284,149,2488
87860	0,0,0,0,0	52,51,1666,3404,3205
87861	1,1,1,1	2545,3527,3490,2545
87862	1,1,1,1	3490,3271,3561,3223
87864	0,0	785,74
87867	0,0,0	714,50,63
87869	2,2	993,2033
87870	0,0,0	155,51,2067
87874	0,0	3354,3408
87876	0,0,0,0,0,0	400,122,120,400,122,50
87880	0,0	2167,315
87900	0,0,0,0,0,0,0,0,0	63,1057,63,1057,63,1057,63,1057,63
87902	0,0	199,3592
87906	5,6	260,1401
87914	0,0	26,517
87916	8,8,8,8	4746,2923,3966,2923
87919	2,2	179,180
87926	0,0,0	785,116,785
87928	0,0,0,0,0,0	3237,3235,3242,182,968,25
87930	3,3,0	3816,3822,785
87931	0,0,0,0	871,486,810,812
87936	5,5	4300,1285
87937	0,0,0	573,2091,1406
87938	0,0	1218,1405
87939	8,8	1027,687
87940	0,0,0,0,0,0,0,0,3,3,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	2091,573,3494,1255,120,3472,119,123,1262,3585,1263,1252,2104,2337,5196,2337,4231,5196,4231,926,5278,4584,2055,2447,4693,2503,4231,5180,1327,3396,4584,4231,2091
87949	2,2	1033,818
87954	0,0,0,0	399,232,399,232
87958	0,0,0,0,0,0,0,0,0	1037,165,116,74,30,1932,4169,1866,528
87961	0,0,0,0,0	182,181,3205,128,492
87962	0,0	122,3092
87967	6,6	38,38
87970	8,8,8	2302,1456,2302
87972	2,2	1377,5002
87974	8,8	5042,3195
87975	2,2,2,5	1668,1667,1668,226
87976	2,2,2	1518,1517,2856
87978	6,6,6	1975,1976,1975
87980	5,5,5,5,5	3010,3241,2400,2168,2490
87984	2,2	2107,3755
87991	1,1,1,1	149,550,149,550
87995	7,5,5,8,5	4293,5267,1383,3783,1383
88004	2,2	4788,4148
88006	2,2	39,41
88008	8,8,8	943,3023,943
88011	6,6,6,4	1221,1410,1221,1661
88013	1,1	1040,1040
88019	2,2	2704,2447
88021	2,2,2	798,2242,577
88022	0,0,0	1218,62,3722
88030	0,0	1244,1484
88032	2,2,8,8,8,8,8	3918,5101,5177,4726,4725,3352,1559
88034	2,2	48,1658
88035	5,5	3446,4006
88039	5,5,5	2889,1266,2889
88042	2,2,2	717,2380,1781
88046	2,2,2	699,702,2744
88048	6,6,6	2353,2244,2575
88049	5,5	3439,4665
88054	3,2,2	1316,168,161
88062	5,5,5,5,1	5076,4301,1549,654,5054
88063	6,6	327,85
88065	6,6,6,6,6	1905,417,1905,2045,1905
88070	2,2	147,189
88072	4,4,4,4	3569,3996,3569,1570
88075	0,0	116,785
88078	5,5,5,5,5,5,5,5,5	4008,741,4492,3577,3529,3504,5355,5313,4007
88080	0,0	2799,288
88081	0,0,0,0,0,0,0	1035,1850,486,810,486,871,281
88082	0,0,0,0,0,0,2,2,2	810,871,281,1850,681,1035,2228,3634,1941
88091	0,0,0	122,3493,122
88093	4,4,4,4,4,4	3347,5314,579,1960,580,1282
88106	5,5,5,5,5,5,5,5,5,3	373,4980,1916,1172,1285,4994,3803,602,2352,944
88108	0,0	785,73
88113	1,1,1,1	2545,3832,3652,2545
88115	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1539,2588,653,1326,653,1326,4830,4189,730,1835,653,1835,653,3123,547,4189,2588,546,1835
88122	0,0,0,0,2,0,0	527,528,192,516,168,516,192
88123	4,4	740,739
88130	2,2,2,2	702,572,1123,572
88134	2,2,2	190,1823,4689
88135	5,5	5145,5340
88145	2,2	1963,1962
88146	0,0,0,0	462,2340,2875,499
88151	7,7,7,7,7	3278,5211,3767,4708,3930
88155	2,6,6	4918,2073,2196
88158	0,0,0	3390,128,170
88160	6,6,6,6	1435,2276,2279,2276
88162	0,1,1	3564,3264,3527
88169	5,5	2835,1895
88174	2,0,0,0,0,0,0,0,0,0,0,0,0,0	160,3564,3673,3642,2214,3237,3321,3232,1231,3205,182,512,181,3242
88176	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,4,4,4,10,7,0,4,4,4,4,0,0,0	199,188,439,116,754,116,74,754,439,754,74,188,116,30,754,188,4828,4776,5212,1681,1680,4539,143,142,1163,1073,3647,3524,3105,3106,3105,188,199,188
88177	0,0,0,0,0,0,0,0,1,0,0	188,199,439,3592,73,3592,188,199,1680,188,3592
88178	0,0,0,0	188,3592,188,199
88187	2,2,2,2	2662,3944,5135,3943
88193	0,0,0	63,1057,63
88195	2,2	3793,3793
88200	2,2,2,2	1902,4510,691,5021
88204	0,0,0,0,0,0,0	126,529,528,192,191,1165,3266
88206	2,2	5336,5023
88208	2,2,2,7,8,8,2,2,2	252,311,251,1073,2041,1544,42,666,1371
88211	2,2	265,248
88212	2,2	3361,4241
88214	2,2,2	2430,2243,2242
88216	1,1,0	136,891,492
88220	2,2,2,2,2,2,3,3,3	1450,3098,4266,4584,217,3946,944,5335,2498
88223	2,2,2	5300,4885,846
88225	0,0	116,785
88234	2,2,2	2074,5022,3481
88240	2,2	2559,2866
88246	0,0	2804,2608
88248	0,0	573,2091
88252	0,0,0,0	3205,512,3242,3205
88255	0,0,0,0,0,0,1	171,3404,133,1261,2972,234,3313
88263	2,2,2,2,2	3459,3923,3459,3804,3459
88266	8,8	115,5110
88267	3,3,0,0,0,0	944,4233,116,1740,1739,3205
88269	0,0	74,439
88270	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	26,3046,463,1393,1555,31,462,29,314,27,313,463,31,3046,1393
88273	2,2	148,552
88277	2,6,2,2,2	600,4728,2297,926,254
88279	5,5	230,1917
88283	2,2,2	3016,3932,3016
88289	2,2,2	352,307,19
88290	2,2,2,2	817,2828,2827,3470
88294	1,0,1	3273,1255,1398
88295	8,8	988,4976
88296	2,2,2	1881,1508,161
88298	2,2	693,690
88300	6,6,6,6	3324,3209,3324,3209
88311	2,2,2	2964,2124,3387
88314	8,0	2923,1522
88316	0,1,0,0,0,0,0	126,121,169,122,125,4439,1165
88317	2,2,2,2	1989,291,2032,1989
88320	2,2	5023,4823
88321	2,2,2	1835,1326,652
88324	0,0,0,0,0,0,0	3205,3390,3092,181,182,512,3242
88327	4,8,8,2	4320,4884,2282,1178
88335	2,2	1658,3868
88338	0,0,0	323,1237,52
88340	0,0	26,3205
88341	2,2,2	909,3043,909
88342	1,1,1	2839,2983,2839
88343	1,1,1,1	2984,1731,3863,2983
88350	2,2,2,2	1443,1273,1669,4366
88351	1,1	466,469
88358	0,0,0,0,0,0,0,0,0,4,0,0,1,1,0	1035,681,3480,2459,3480,3138,114,3480,681,510,486,2422,522,554,3480
88360	0,0	1817,3205
88361	5,5,5,5,5,5	2417,4186,2417,4186,2417,4186
88362	2,2,2	2,243,2448
88368	1,1	2638,1419
88375	0,0,0	2972,2971,3769
88387	6,3,0	569,2918,3210
88393	1,0,0,0,0,0	4892,288,1824,641,232,1915
88394	0,0,0	1406,1817,130
88396	5,5	3004,388
88400	3,0,0,3,3,3,0,0	3822,1817,130,3816,3822,2101,1406,156
88403	3,3,3	4383,3742,4383
88407	1,1	920,5261
88415	2,2,2,2,2,2,2,2,2,2,2,2	161,664,348,344,24,1471,161,344,24,23,3122,3243
88416	0,0,0,0,0	3485,3730,3656,2326,3983
88417	0,0,0	1041,288,287
88419	0,2,0	501,424,1524
88423	0,0	728,3210
88428	6,6	967,966
88436	7,7,7,7,7,7,7,2,2,2,2	5170,4662,3429,4937,3558,1502,1073,4394,2270,634,2270
88438	8,7	1347,4445
88439	0,0,0,0,0,0,0	3235,3321,3493,3266,400,3390,129
88440	4,4,4,4,4,4,4	2156,488,2156,489,488,2156,488
88447	8,8	1792,2409
88448	2,2	1823,3372
88453	2,2,2	2553,1668,2640
88455	0,0,0,0,0,0	3266,401,400,8,3290,1255
88456	0,0,0,2,2	2859,715,1218,310,307
88462	8,8	1184,513
88463	0,0,0,0,0,0,0,0,0,0	3242,181,3242,182,3242,3390,343,3231,234,3242
88468	5,5,5	1076,1077,558
88470	2,2,2	58,3,878
88471	2,2,2,2,2,2,2,2,2	1355,254,253,720,254,3363,518,1001,2654
88473	2,2	3459,3923
88475	2,2,2,2,2,2	917,1337,237,1021,53,1023
88483	0,0,0,0	73,74,73,3592
88485	8,2,8	467,161,467
88493	1,1,1	4783,1563,1928
88497	2,2	4127,1159
88501	2,2,2,2,2	18,48,17,18,48
88504	0,0,0,0	2091,573,2091,573
88505	5,5,5	1489,2493,2451
88507	5,5	877,1722
88509	8,8,8	2556,2290,2041
88511	5,7	1458,3767
88515	5,5	2655,4187
88519	0,0	486,2878
88520	4,4,4	370,703,370
88521	1,1	4376,1832
88522	3,3	21,21
88523	0,0,0	785,74,73
88524	5,5,5,5,5,5,5,5,5,5,5	2807,2808,4469,2813,4469,4020,3033,932,4730,1699,935
88525	2,2	4916,4346
88526	2,2	2428,2242
88527	3,7,0	1316,1109,126
88531	0,0,0	130,2067,1406
88536	8,8	2203,613
88542	0,0	3232,3450
88543	2,2	2445,719
88553	1,1,1,1,1,1	3527,3490,3527,3490,3527,3490
88555	6,6	3478,2496
88557	0,0	126,187
88558	0,0,0,0,0,0,0	1935,1937,1935,1555,290,3138,114
88570	0,0,2,2	1261,927,107,5300
88575	0,0	1244,10
88578	2,2,2,2,2,2,2,2,2,2,2	2237,249,2548,1337,507,1399,264,286,879,243,286
88582	2,2,2,2,2,2,2,2,2,2,2	1133,5221,2178,3420,4591,3918,5390,4083,1133,5390,1133
88584	8,8,8	5208,5209,5208
88585	2,2	1814,5379
88586	2,2	3361,1371
88587	0,0	1255,125
88589	0,0,0,0	1406,3210,4052,1666
88591	8,8	943,1018
88596	3,6,6,6,6,6,6,9	668,3311,1313,1008,1221,1008,1313,1834
88597	2,2	266,2230
88598	0,5	681,1181
88603	2,2	1815,1962
88608	8,8	216,3783
88609	0,0	2489,1499
88610	6,6,6	3312,1008,3311
88611	0,0,0	462,1555,462
88612	1,1,1	3271,2545,3271
88613	2,2,2,6	4031,2085,887,1527
88614	4,4,4,4	3644,2709,3644,2707
88616	0,0,0,0,0,0,0,0	408,2947,3600,408,2947,1850,1035,282
88617	0,0,0	408,184,2947
88618	0,0,0,0,0,0,0,0,0	408,184,3600,2947,2805,408,3600,3601,2947
88619	0,0	26,26
88621	1,1,1,1,1,0,1,0	3527,3314,3272,2544,121,234,3697,73
88622	8,8	687,822
88623	8,8,8,8	1455,1564,1455,1564
88630	0,0,0,0,0,0,0,0,0,0	3210,492,234,648,233,3450,155,156,2971,156
88635	2,3,8,0,0,0,0,0,0,0,0	4970,668,3663,155,157,156,3375,130,52,1666,194
88639	5,5	376,379
88640	2,2	1672,1404
88644	5,5	3069,333
88646	1,1,1,1	2071,1716,2071,1716
88649	2,2,2,2,2,2,2	515,457,461,1971,461,1971,461
88652	5,5,5,5,5	2911,2912,3367,2909,3368
88653	8,8	988,1544
88659	0,0,0	661,779,778
88663	4,4	578,1282
88664	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	2856,1730,1984,1234,2857,1376,2857,2856,4934,4934,4646,4934,4934,2856,1730,2856,1665,1048,2568
88666	0,0,0,0	3485,527,3656,4047
88673	2,2	366,520
88674	5,5,5,5	5333,1329,1331,1330
88675	6,6,6	1464,3312,3311
88676	0,0	785,199
88678	0,0	116,785
88679	2,2	1799,2308
88681	5,5,5	5243,4284,2712
88683	6,6	1007,1410
88684	0,0	73,30
88694	0,0	946,1974
88697	5,5	4719,4315
88698	5,5,5,5	956,1713,956,741
88708	1,1,1	3460,522,13
88709	0,0,0,0,0,0,0,0,0	1351,1739,1740,182,3390,170,3390,3242,282
88722	7,5,5,5,5,5,5,5,5,2,5,5	3278,3088,198,474,2387,471,195,197,196,3082,4914,196
88724	5,5	2104,4586
88726	2,2,2	1622,2744,1622
88728	4,4	5364,303
88730	5,5,5,5,5,5,5,5	2015,2902,2907,3055,2975,2015,2906,2015
88737	5,5	1547,388
88739	4,4	2099,703
88740	1,1	549,149
88745	2,2,2,2	618,619,4668,621
88748	2,2,2,2	179,180,179,180
88751	1,1,1,1,1,1,1,1,1,1	2571,3580,166,357,5228,3091,5229,3581,4292,3581
88756	0,0,0,0,0,0	181,170,3205,181,3205,3376
88757	5,5,5,5	4110,3373,4745,2541
88758	2,2	4825,3326
88760	5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5	1172,558,671,2798,3802,3104,1264,1944,3464,3294,5374,5375,5388,2985,1749,4998
88761	5,5,3,5,5,5,5,5,5	1547,2656,944,382,383,1172,4994,1467,388
88762	5,5	3464,1343
88763	0,0,0,0	130,1817,3092,129
88764	7,7,7	1071,1072,5170
88765	2,2,2	1371,3923,1371
88771	6,6	2144,2949
88776	0,0,0	315,52,132
88790	4,4	1797,3169
88796	2,2,2	3243,910,664
88797	2,2,2,2	1155,1512,697,1403
88800	5,5,5	1238,1529,4603
88806	2,2,2,2,2,2	286,1407,1030,266,248,1399
88809	8,8,5	4016,4234,383
88814	2,2,2,0	161,23,311,1914
88818	0,0	3450,232
88819	0,0,0	188,754,188
88820	0,0,0,0	487,4145,1846,487
88826	0,2,0,0	130,161,130,3494
88831	5,5	5283,2681
88834	2,2,2,2,2,2,2,2,2,2,2	369,2562,764,637,2513,2740,2693,2249,1941,1532,1744
88838	0,0,0	170,181,128
88839	0,2,2	188,4704,2704
88845	1,1,1,1,1	996,5138,2241,996,1494
88847	1,1,1,1	610,2535,2241,3179
88851	5,5,5,2,2,5,5	5312,3367,207,699,702,3464,1343
88853	2,2	664,693
88854	2,2,2	789,258,789
88863	8,8,8,8,8,8,8,8,8,8	3637,118,687,60,118,687,2213,60,687,943
88870	8,8,8,8,8,5	2290,2042,2043,2040,2042,4843
88872	0,0,0,0	641,978,3029,738
88873	0,0,0,0	641,738,978,3029
88874	0,0,0,0	3029,978,641,738
88876	2,2,2,2,2,2	344,307,308,310,308,344
88877	0,0,0,0	129,170,1817,130
88880	0,0,0,0,0,0,0,0,0,0	1406,3210,492,3471,2091,1231,3205,130,181,681
88885	0,0,0,0,0,0,0,0,0	155,157,156,155,157,156,157,155,3210
88886	8,8,8	467,4016,4869
88888	5,5,5,5,5,5,5,5,5,5,5	1266,2515,2889,1621,2059,1222,3070,1224,4961,1497,3393
88889	5,5,5,5,5,5,5	1266,1497,1497,2058,1497,724,1266
88901	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	156,52,3471,126,945,126,1949,681,1245,132,187,156,1244,1245,728,3471,130,728,52,156,3471
88902	0,0,0,0,0	785,30,74,73,116
88914	5,5,5	4719,1194,5194
88916	2,2	666,4984
88920	2,2,2	3021,3965,2159
88921	8,8,8	2206,2207,2206
88925	0,0	2489,1156
88932	0,0,0,1,1,1	290,979,3862,4158,3099,3606
88933	5,5,5,5	3056,558,1172,2558
88937	2,2	4307,3507
88939	0,0,0,0,0,0	116,188,754,116,188,3592
88944	0,0,0,0,0	785,73,199,116,785
88945	0,0,0,0,0	51,52,1666,130,3092
88946	0,0	51,1666
